sent_id,target,context,split
973,accused,"['she', 'the', '<PAD>', '<PAD>']",train
974,but,"['<PAD>', '<PAD>', 'it', 'is']",train
974,it,"['<PAD>', 'but', 'is', 'wrongfully']",train
974,is,"['but', 'it', 'wrongfully', 'every']",train
974,wrongfully,"['it', 'is', 'every', 'one']",train
974,every,"['is', 'wrongfully', 'one', 'knows']",train
974,one,"['wrongfully', 'every', 'knows', 'that']",train
974,knows,"['every', 'one', 'that', 'no']",train
974,that,"['one', 'knows', 'no', 'one']",train
974,no,"['knows', 'that', 'one', 'believes']",train
974,one,"['that', 'no', 'believes', 'it']",train
974,believes,"['no', 'one', 'it', 'surely']",train
974,it,"['one', 'believes', 'surely', 'ernest']",train
974,surely,"['believes', 'it', 'ernest', '<PAD>']",train
974,ernest,"['it', 'surely', '<PAD>', '<PAD>']",train
975,no,"['<PAD>', '<PAD>', 'one', 'did']",train
975,one,"['<PAD>', 'no', 'did', 'at']",train
975,did,"['no', 'one', 'at', 'first']",train
975,at,"['one', 'did', 'first', 'but']",train
975,first,"['did', 'at', 'but', 'several']",train
975,but,"['at', 'first', 'several', 'circumstances']",train
975,several,"['first', 'but', 'circumstances', 'came']",train
975,circumstances,"['but', 'several', 'came', 'out']",train
975,came,"['several', 'circumstances', 'out', 'that']",train
975,out,"['circumstances', 'came', 'that', 'have']",train
975,that,"['came', 'out', 'have', 'almost']",train
975,have,"['out', 'that', 'almost', 'forced']",train
975,almost,"['that', 'have', 'forced', 'conviction']",train
975,forced,"['have', 'almost', 'conviction', 'upon']",train
975,conviction,"['almost', 'forced', 'upon', 'us']",train
975,upon,"['forced', 'conviction', 'us', 'and']",train
975,us,"['conviction', 'upon', 'and', 'her']",train
975,and,"['upon', 'us', 'her', 'own']",train
975,her,"['us', 'and', 'own', 'behaviour']",train
975,own,"['and', 'her', 'behaviour', 'has']",train
975,behaviour,"['her', 'own', 'has', 'been']",train
975,has,"['own', 'behaviour', 'been', 'so']",train
975,been,"['behaviour', 'has', 'so', 'confused']",train
975,so,"['has', 'been', 'confused', 'as']",train
975,confused,"['been', 'so', 'as', 'to']",train
975,as,"['so', 'confused', 'to', 'add']",train
975,to,"['confused', 'as', 'add', 'to']",train
975,add,"['as', 'to', 'to', 'the']",train
975,to,"['to', 'add', 'the', 'evidence']",train
975,the,"['add', 'to', 'evidence', 'of']",train
975,evidence,"['to', 'the', 'of', 'facts']",train
975,of,"['the', 'evidence', 'facts', 'a']",train
975,facts,"['evidence', 'of', 'a', 'weight']",train
975,a,"['of', 'facts', 'weight', 'that']",train
975,weight,"['facts', 'a', 'that', 'i']",train
975,that,"['a', 'weight', 'i', 'fear']",train
975,i,"['weight', 'that', 'fear', 'leaves']",train
975,fear,"['that', 'i', 'leaves', 'no']",train
975,leaves,"['i', 'fear', 'no', 'hope']",train
975,no,"['fear', 'leaves', 'hope', 'for']",train
975,hope,"['leaves', 'no', 'for', 'doubt']",train
975,for,"['no', 'hope', 'doubt', '<PAD>']",train
975,doubt,"['hope', 'for', '<PAD>', '<PAD>']",train
976,but,"['<PAD>', '<PAD>', 'she', 'will']",train
976,she,"['<PAD>', 'but', 'will', 'be']",train
976,will,"['but', 'she', 'be', 'tried']",train
976,be,"['she', 'will', 'tried', 'today']",train
976,tried,"['will', 'be', 'today', 'and']",train
976,today,"['be', 'tried', 'and', 'you']",train
976,and,"['tried', 'today', 'you', 'will']",train
976,you,"['today', 'and', 'will', 'then']",train
976,will,"['and', 'you', 'then', 'hear']",train
976,then,"['you', 'will', 'hear', 'all']",train
976,hear,"['will', 'then', 'all', '<PAD>']",train
976,all,"['then', 'hear', '<PAD>', '<PAD>']",train
977,he,"['<PAD>', '<PAD>', 'then', 'related']",test
977,then,"['<PAD>', 'he', 'related', 'that']",test
977,related,"['he', 'then', 'that', 'the']",test
977,that,"['then', 'related', 'the', 'morning']",test
977,the,"['related', 'that', 'morning', 'on']",test
977,morning,"['that', 'the', 'on', 'which']",test
977,on,"['the', 'morning', 'which', 'the']",test
977,which,"['morning', 'on', 'the', 'murder']",test
977,the,"['on', 'which', 'murder', 'of']",test
977,murder,"['which', 'the', 'of', 'poor']",test
977,of,"['the', 'murder', 'poor', 'william']",test
977,poor,"['murder', 'of', 'william', 'had']",test
977,william,"['of', 'poor', 'had', 'been']",test
977,had,"['poor', 'william', 'been', 'discovered']",test
977,been,"['william', 'had', 'discovered', 'justine']",test
977,discovered,"['had', 'been', 'justine', 'had']",test
977,justine,"['been', 'discovered', 'had', 'been']",test
977,had,"['discovered', 'justine', 'been', 'taken']",test
977,been,"['justine', 'had', 'taken', 'ill']",test
977,taken,"['had', 'been', 'ill', 'and']",test
977,ill,"['been', 'taken', 'and', 'confined']",test
977,and,"['taken', 'ill', 'confined', 'to']",test
977,confined,"['ill', 'and', 'to', 'her']",test
977,to,"['and', 'confined', 'her', 'bed']",test
977,her,"['confined', 'to', 'bed', 'for']",test
977,bed,"['to', 'her', 'for', 'several']",test
977,for,"['her', 'bed', 'several', 'days']",test
977,several,"['bed', 'for', 'days', '<PAD>']",test
977,days,"['for', 'several', '<PAD>', '<PAD>']",test
978,during,"['<PAD>', '<PAD>', 'this', 'interval']",train
978,this,"['<PAD>', 'during', 'interval', 'one']",train
978,interval,"['during', 'this', 'one', 'of']",train
978,one,"['this', 'interval', 'of', 'the']",train
978,of,"['interval', 'one', 'the', 'servants']",train
978,the,"['one', 'of', 'servants', 'happening']",train
978,servants,"['of', 'the', 'happening', 'to']",train
978,happening,"['the', 'servants', 'to', 'examine']",train
978,to,"['servants', 'happening', 'examine', 'the']",train
978,examine,"['happening', 'to', 'the', 'apparel']",train
978,the,"['to', 'examine', 'apparel', 'she']",train
978,apparel,"['examine', 'the', 'she', 'had']",train
978,she,"['the', 'apparel', 'had', 'worn']",train
978,had,"['apparel', 'she', 'worn', 'on']",train
978,worn,"['she', 'had', 'on', 'the']",train
978,on,"['had', 'worn', 'the', 'night']",train
978,the,"['worn', 'on', 'night', 'of']",train
978,night,"['on', 'the', 'of', 'the']",train
978,of,"['the', 'night', 'the', 'murder']",train
978,the,"['night', 'of', 'murder', 'had']",train
978,murder,"['of', 'the', 'had', 'discovered']",train
978,had,"['the', 'murder', 'discovered', 'in']",train
978,discovered,"['murder', 'had', 'in', 'her']",train
978,in,"['had', 'discovered', 'her', 'pocket']",train
978,her,"['discovered', 'in', 'pocket', 'the']",train
978,pocket,"['in', 'her', 'the', 'picture']",train
978,the,"['her', 'pocket', 'picture', 'of']",train
978,picture,"['pocket', 'the', 'of', 'my']",train
978,of,"['the', 'picture', 'my', 'mother']",train
978,my,"['picture', 'of', 'mother', 'which']",train
978,mother,"['of', 'my', 'which', 'had']",train
978,which,"['my', 'mother', 'had', 'been']",train
978,had,"['mother', 'which', 'been', 'judged']",train
978,been,"['which', 'had', 'judged', 'to']",train
978,judged,"['had', 'been', 'to', 'be']",train
978,to,"['been', 'judged', 'be', 'the']",train
978,be,"['judged', 'to', 'the', 'temptation']",train
978,the,"['to', 'be', 'temptation', 'of']",train
978,temptation,"['be', 'the', 'of', 'the']",train
978,of,"['the', 'temptation', 'the', 'murderer']",train
978,the,"['temptation', 'of', 'murderer', '<PAD>']",train
978,murderer,"['of', 'the', '<PAD>', '<PAD>']",train
979,the,"['<PAD>', '<PAD>', 'servant', 'instantly']",test
979,servant,"['<PAD>', 'the', 'instantly', 'showed']",test
979,instantly,"['the', 'servant', 'showed', 'it']",test
979,showed,"['servant', 'instantly', 'it', 'to']",test
979,it,"['instantly', 'showed', 'to', 'one']",test
979,to,"['showed', 'it', 'one', 'of']",test
979,one,"['it', 'to', 'of', 'the']",test
979,of,"['to', 'one', 'the', 'others']",test
979,the,"['one', 'of', 'others', 'who']",test
979,others,"['of', 'the', 'who', 'without']",test
979,who,"['the', 'others', 'without', 'saying']",test
979,without,"['others', 'who', 'saying', 'a']",test
979,saying,"['who', 'without', 'a', 'word']",test
979,a,"['without', 'saying', 'word', 'to']",test
979,word,"['saying', 'a', 'to', 'any']",test
979,to,"['a', 'word', 'any', 'of']",test
979,any,"['word', 'to', 'of', 'the']",test
979,of,"['to', 'any', 'the', 'family']",test
979,the,"['any', 'of', 'family', 'went']",test
979,family,"['of', 'the', 'went', 'to']",test
979,went,"['the', 'family', 'to', 'a']",test
979,to,"['family', 'went', 'a', 'magistrate']",test
979,a,"['went', 'to', 'magistrate', 'and']",test
979,magistrate,"['to', 'a', 'and', 'upon']",test
979,and,"['a', 'magistrate', 'upon', 'their']",test
979,upon,"['magistrate', 'and', 'their', 'deposition']",test
979,their,"['and', 'upon', 'deposition', 'justine']",test
979,deposition,"['upon', 'their', 'justine', 'was']",test
979,justine,"['their', 'deposition', 'was', 'apprehended']",test
979,was,"['deposition', 'justine', 'apprehended', '<PAD>']",test
979,apprehended,"['justine', 'was', '<PAD>', '<PAD>']",test
980,on,"['<PAD>', '<PAD>', 'being', 'charged']",train
980,being,"['<PAD>', 'on', 'charged', 'with']",train
980,charged,"['on', 'being', 'with', 'the']",train
980,with,"['being', 'charged', 'the', 'fact']",train
980,the,"['charged', 'with', 'fact', 'the']",train
980,fact,"['with', 'the', 'the', 'poor']",train
980,the,"['the', 'fact', 'poor', 'girl']",train
980,poor,"['fact', 'the', 'girl', 'confirmed']",train
980,girl,"['the', 'poor', 'confirmed', 'the']",train
980,confirmed,"['poor', 'girl', 'the', 'suspicion']",train
980,the,"['girl', 'confirmed', 'suspicion', 'in']",train
980,suspicion,"['confirmed', 'the', 'in', 'a']",train
980,in,"['the', 'suspicion', 'a', 'great']",train
980,a,"['suspicion', 'in', 'great', 'measure']",train
980,great,"['in', 'a', 'measure', 'by']",train
980,measure,"['a', 'great', 'by', 'her']",train
980,by,"['great', 'measure', 'her', 'extreme']",train
980,her,"['measure', 'by', 'extreme', 'confusion']",train
980,extreme,"['by', 'her', 'confusion', 'of']",train
980,confusion,"['her', 'extreme', 'of', 'manner']",train
980,of,"['extreme', 'confusion', 'manner', '<PAD>']",train
980,manner,"['confusion', 'of', '<PAD>', '<PAD>']",train
981,this,"['<PAD>', '<PAD>', 'was', 'a']",train
981,was,"['<PAD>', 'this', 'a', 'strange']",train
981,a,"['this', 'was', 'strange', 'tale']",train
981,strange,"['was', 'a', 'tale', 'but']",train
981,tale,"['a', 'strange', 'but', 'it']",train
981,but,"['strange', 'tale', 'it', 'did']",train
981,it,"['tale', 'but', 'did', 'not']",train
981,did,"['but', 'it', 'not', 'shake']",train
981,not,"['it', 'did', 'shake', 'my']",train
981,shake,"['did', 'not', 'my', 'faith']",train
981,my,"['not', 'shake', 'faith', 'and']",train
981,faith,"['shake', 'my', 'and', 'i']",train
981,and,"['my', 'faith', 'i', 'replied']",train
981,i,"['faith', 'and', 'replied', 'earnestly']",train
981,replied,"['and', 'i', 'earnestly', 'you']",train
981,earnestly,"['i', 'replied', 'you', 'are']",train
981,you,"['replied', 'earnestly', 'are', 'all']",train
981,are,"['earnestly', 'you', 'all', 'mistaken']",train
981,all,"['you', 'are', 'mistaken', 'i']",train
981,mistaken,"['are', 'all', 'i', 'know']",train
981,i,"['all', 'mistaken', 'know', 'the']",train
981,know,"['mistaken', 'i', 'the', 'murderer']",train
981,the,"['i', 'know', 'murderer', '<PAD>']",train
981,murderer,"['know', 'the', '<PAD>', '<PAD>']",train
982,justine,"['<PAD>', '<PAD>', 'poor', 'good']",train
982,poor,"['<PAD>', 'justine', 'good', 'justine']",train
982,good,"['justine', 'poor', 'justine', 'is']",train
982,justine,"['poor', 'good', 'is', 'innocent']",train
982,is,"['good', 'justine', 'innocent', '<PAD>']",train
982,innocent,"['justine', 'is', '<PAD>', '<PAD>']",train
983,at,"['<PAD>', '<PAD>', 'that', 'instant']",train
983,that,"['<PAD>', 'at', 'instant', 'my']",train
983,instant,"['at', 'that', 'my', 'father']",train
983,my,"['that', 'instant', 'father', 'entered']",train
983,father,"['instant', 'my', 'entered', '<PAD>']",train
983,entered,"['my', 'father', '<PAD>', '<PAD>']",train
984,i,"['<PAD>', '<PAD>', 'saw', 'unhappiness']",train
984,saw,"['<PAD>', 'i', 'unhappiness', 'deeply']",train
984,unhappiness,"['i', 'saw', 'deeply', 'impressed']",train
984,deeply,"['saw', 'unhappiness', 'impressed', 'on']",train
984,impressed,"['unhappiness', 'deeply', 'on', 'his']",train
984,on,"['deeply', 'impressed', 'his', 'countenance']",train
984,his,"['impressed', 'on', 'countenance', 'but']",train
984,countenance,"['on', 'his', 'but', 'he']",train
984,but,"['his', 'countenance', 'he', 'endeavoured']",train
984,he,"['countenance', 'but', 'endeavoured', 'to']",train
984,endeavoured,"['but', 'he', 'to', 'welcome']",train
984,to,"['he', 'endeavoured', 'welcome', 'me']",train
984,welcome,"['endeavoured', 'to', 'me', 'cheerfully']",train
984,me,"['to', 'welcome', 'cheerfully', 'and']",train
984,cheerfully,"['welcome', 'me', 'and', 'after']",train
984,and,"['me', 'cheerfully', 'after', 'we']",train
984,after,"['cheerfully', 'and', 'we', 'had']",train
984,we,"['and', 'after', 'had', 'exchanged']",train
984,had,"['after', 'we', 'exchanged', 'our']",train
984,exchanged,"['we', 'had', 'our', 'mournful']",train
984,our,"['had', 'exchanged', 'mournful', 'greeting']",train
984,mournful,"['exchanged', 'our', 'greeting', 'would']",train
984,greeting,"['our', 'mournful', 'would', 'have']",train
984,would,"['mournful', 'greeting', 'have', 'introduced']",train
984,have,"['greeting', 'would', 'introduced', 'some']",train
984,introduced,"['would', 'have', 'some', 'other']",train
984,some,"['have', 'introduced', 'other', 'topic']",train
984,other,"['introduced', 'some', 'topic', 'than']",train
984,topic,"['some', 'other', 'than', 'that']",train
984,than,"['other', 'topic', 'that', 'of']",train
984,that,"['topic', 'than', 'of', 'our']",train
984,of,"['than', 'that', 'our', 'disaster']",train
984,our,"['that', 'of', 'disaster', 'had']",train
984,disaster,"['of', 'our', 'had', 'not']",train
984,had,"['our', 'disaster', 'not', 'ernest']",train
984,not,"['disaster', 'had', 'ernest', 'exclaimed']",train
984,ernest,"['had', 'not', 'exclaimed', 'good']",train
984,exclaimed,"['not', 'ernest', 'good', 'god']",train
984,good,"['ernest', 'exclaimed', 'god', 'papa']",train
984,god,"['exclaimed', 'good', 'papa', '<PAD>']",train
984,papa,"['good', 'god', '<PAD>', '<PAD>']",train
985,victor,"['<PAD>', '<PAD>', 'says', 'that']",train
985,says,"['<PAD>', 'victor', 'that', 'he']",train
985,that,"['victor', 'says', 'he', 'knows']",train
985,he,"['says', 'that', 'knows', 'who']",train
985,knows,"['that', 'he', 'who', 'was']",train
985,who,"['he', 'knows', 'was', 'the']",train
985,was,"['knows', 'who', 'the', 'murderer']",train
985,the,"['who', 'was', 'murderer', 'of']",train
985,murderer,"['was', 'the', 'of', 'poor']",train
985,of,"['the', 'murderer', 'poor', 'william']",train
985,poor,"['murderer', 'of', 'william', '<PAD>']",train
985,william,"['of', 'poor', '<PAD>', '<PAD>']",train
986,we,"['<PAD>', '<PAD>', 'do', 'also']",train
986,do,"['<PAD>', 'we', 'also', 'unfortunately']",train
986,also,"['we', 'do', 'unfortunately', 'replied']",train
986,unfortunately,"['do', 'also', 'replied', 'my']",train
986,replied,"['also', 'unfortunately', 'my', 'father']",train
986,my,"['unfortunately', 'replied', 'father', 'for']",train
986,father,"['replied', 'my', 'for', 'indeed']",train
986,for,"['my', 'father', 'indeed', 'i']",train
986,indeed,"['father', 'for', 'i', 'had']",train
986,i,"['for', 'indeed', 'had', 'rather']",train
986,had,"['indeed', 'i', 'rather', 'have']",train
986,rather,"['i', 'had', 'have', 'been']",train
986,have,"['had', 'rather', 'been', 'for']",train
986,been,"['rather', 'have', 'for', 'ever']",train
986,for,"['have', 'been', 'ever', 'ignorant']",train
986,ever,"['been', 'for', 'ignorant', 'than']",train
986,ignorant,"['for', 'ever', 'than', 'have']",train
986,than,"['ever', 'ignorant', 'have', 'discovered']",train
986,have,"['ignorant', 'than', 'discovered', 'so']",train
986,discovered,"['than', 'have', 'so', 'much']",train
986,so,"['have', 'discovered', 'much', 'depravity']",train
986,much,"['discovered', 'so', 'depravity', 'and']",train
986,depravity,"['so', 'much', 'and', 'ungratitude']",train
986,and,"['much', 'depravity', 'ungratitude', 'in']",train
986,ungratitude,"['depravity', 'and', 'in', 'one']",train
986,in,"['and', 'ungratitude', 'one', 'i']",train
986,one,"['ungratitude', 'in', 'i', 'valued']",train
986,i,"['in', 'one', 'valued', 'so']",train
986,valued,"['one', 'i', 'so', 'highly']",train
986,so,"['i', 'valued', 'highly', '<PAD>']",train
986,highly,"['valued', 'so', '<PAD>', '<PAD>']",train
987,my,"['<PAD>', '<PAD>', 'dear', 'father']",train
987,dear,"['<PAD>', 'my', 'father', 'you']",train
987,father,"['my', 'dear', 'you', 'are']",train
987,you,"['dear', 'father', 'are', 'mistaken']",train
987,are,"['father', 'you', 'mistaken', 'justine']",train
987,mistaken,"['you', 'are', 'justine', 'is']",train
987,justine,"['are', 'mistaken', 'is', 'innocent']",train
987,is,"['mistaken', 'justine', 'innocent', '<PAD>']",train
987,innocent,"['justine', 'is', '<PAD>', '<PAD>']",train
988,if,"['<PAD>', '<PAD>', 'she', 'is']",test
988,she,"['<PAD>', 'if', 'is', 'god']",test
988,is,"['if', 'she', 'god', 'forbid']",test
988,god,"['she', 'is', 'forbid', 'that']",test
988,forbid,"['is', 'god', 'that', 'she']",test
988,that,"['god', 'forbid', 'she', 'should']",test
988,she,"['forbid', 'that', 'should', 'suffer']",test
988,should,"['that', 'she', 'suffer', 'as']",test
988,suffer,"['she', 'should', 'as', 'guilty']",test
988,as,"['should', 'suffer', 'guilty', '<PAD>']",test
988,guilty,"['suffer', 'as', '<PAD>', '<PAD>']",test
989,she,"['<PAD>', '<PAD>', 'is', 'to']",train
989,is,"['<PAD>', 'she', 'to', 'be']",train
989,to,"['she', 'is', 'be', 'tried']",train
989,be,"['is', 'to', 'tried', 'today']",train
989,tried,"['to', 'be', 'today', 'and']",train
989,today,"['be', 'tried', 'and', 'i']",train
989,and,"['tried', 'today', 'i', 'hope']",train
989,i,"['today', 'and', 'hope', 'i']",train
989,hope,"['and', 'i', 'i', 'sincerely']",train
989,i,"['i', 'hope', 'sincerely', 'hope']",train
989,sincerely,"['hope', 'i', 'hope', 'that']",train
989,hope,"['i', 'sincerely', 'that', 'she']",train
